date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_efa.us,w_gld.us,w_hyg.us,w_iau.us,w_ivv.us,w_spy.us,w_tlt.us,w_vnq.us,w_vt.us,w_xlk.us
2008-11-01,0.09000819543208138,0.08939406134661816,0.15353352136580528,2,True,0.0006141340854632211,0.9099916809755838,-0.11176891187481386,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2008-12-01,0.031784393397724764,0.031784393397724764,0.0,0,False,0.0,0.9912892314277639,-0.032415426332356834,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2009-01-01,-0.024820272919679226,-0.025536537161896484,0.17906606055431484,2,True,0.0007162642422172594,1.0298620275935702,-0.018872604101530355,0.5,0.0,0.0,0.17906606055431484,0.0,0.0,0.0,0.0,0.32093393944568516,0.0,0.0,0.0
2009-02-01,-0.010027599565980427,-0.010743863808197687,0.17906606055431484,2,True,0.0007162642422172594,1.0042112585769931,-0.043309539859646584,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2009-03-01,0.014953889140725374,0.014953889140725374,0.0,0,False,0.0,0.9867757590315787,-0.059919965146569054,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2009-04-01,-0.03411929636442326,-0.03501054834388513,0.22281299486546796,2,True,0.0008912519794618719,1.0006392770555677,-0.04671248980285658,0.5,0.0,0.0,0.222812994865468,0.0,0.0,0.0,0.0,0.27718700513453204,0.0,0.0,0.0
2009-05-01,0.068055916354043,0.066055916354043,0.5,2,True,0.002,0.964565172669811,-0.08107951290600834,0.0,0.0,0.0,0.222812994865468,0.0,0.0,0.0,0.0,0.27718700513453204,0.0,0.5,0.0
2009-06-01,-0.012889082247581715,-0.012889082247581715,0.0,0,False,0.0,1.030209539379051,-0.018541537100323024,0.0,0.0,0.0,0.222812994865468,0.0,0.0,0.0,0.0,0.27718700513453204,0.0,0.5,0.0
2009-07-01,0.04722003227956478,0.046328780300102915,0.22281299486546796,2,True,0.0008912519794618719,1.0160247420522548,-0.03205508832339943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
2009-08-01,-0.0014369243547030352,-0.002582520856231636,0.2863991253821502,2,True,0.0011455965015286008,1.0616541046428978,0.0,0.0,0.0,0.0,0.2863991253821502,0.0,0.0,0.0,0.0,0.2136008746178498,0.0,0.5,0.0
2009-09-01,0.044266175204183036,0.044266175204183036,0.0,0,False,0.0,1.0589141084020788,-0.016580556899794985,0.0,0.0,0.0,0.2863991253821502,0.0,0.0,0.0,0.0,0.2136008746178498,0.0,0.5,0.0
2009-10-01,0.037877050740187046,0.035877050740187044,0.5,2,True,0.002,1.1035766094790844,-0.021765391715282578,0.0,0.0,0.0,0.2863991253821502,0.0,0.5,0.0,0.0,0.2136008746178498,0.0,0.0,0.0
2009-11-01,0.09117615290160769,0.0895105897247085,0.41639079422479447,6,True,0.001665563176899178,1.1357650848544623,-0.014248728741741434,0.0,0.0,0.12636794976454815,0.1836092057752055,0.19002284446024637,0.4,0.0,0.0,0.0,0.0,0.0,0.1
2009-12-01,-0.0324797375824122,-0.03323982896025319,0.19002284446024634,4,True,0.0007600913778409853,1.2363151831865995,0.0,0.0,0.0,0.16186864789328823,0.23869131524535644,0.0,0.4,0.0,0.0,0.0,0.09944003686135533,0.0,0.1
2010-01-01,-0.031667527459000366,-0.03185189157105769,0.04609102801433014,3,True,0.00018436411205732055,1.1457364127349658,-0.08384203921452216,0.0,0.0,0.18096066280891746,0.19260028723102632,0.0,0.4,0.0,0.0,0.0,0.12643904996005625,0.0,0.1
2010-02-01,0.017770333679533963,0.016892401568662604,0.21948302771783995,4,True,0.0008779321108713597,1.108275384446154,-0.11379676431929553,0.0,0.0,0.15768376764426104,0.0,0.0,0.4,0.0,0.21948302771783992,0.0,0.12283320463789903,0.0,0.1
2010-03-01,0.05951781215577666,0.05791781215577666,0.4,3,True,0.0016,1.126165056144037,-0.09949175929398557,0.0,0.0,0.15768376764426104,0.0,0.0,0.0,0.1,0.21948302771783992,0.0,0.12283320463789903,0.0,0.4
2010-04-01,0.024678143667586666,0.024678143667586666,0.0,0,False,0.0,1.1931919364120178,-0.04589547897891588,0.0,0.0,0.15768376764426104,0.0,0.0,0.0,0.1,0.21948302771783992,0.0,0.12283320463789903,0.0,0.4
2010-05-01,-0.024308719477729543,-0.026581986819738508,0.5683168355022414,7,True,0.0022732673420089657,1.2045762471112813,-0.036792314621689304,0.0,0.0,0.0,0.16831683550224144,0.0,0.4,0.0,0.21476631086613343,0.0,0.11691685363162514,0.0,0.1
2010-06-01,-0.032120771333901614,-0.032341731611128896,0.055240069306820995,3,True,0.00022096027722728396,1.1723636792782832,-0.06255024648936591,0.0,0.0,0.0,0.22355690480906243,0.0,0.4,0.0,0.17221876301289193,0.0,0.10422433217804564,0.0,0.1
2010-07-01,0.03347864212892065,0.03347864212892065,0.0,0,False,0.0,1.134706453616014,-0.09266185565890328,0.0,0.0,0.0,0.22355690480906243,0.0,0.4,0.0,0.17221876301289193,0.0,0.10422433217804564,0.0,0.1
2010-08-01,-0.020649589922307577,-0.022249589922307578,0.4,3,True,0.0016,1.1605350625774509,-0.0720086884443345,0.0,0.0,0.0,0.22355690480906243,0.0,0.0,0.1,0.17221876301289193,0.0,0.10422433217804564,0.0,0.4
2010-09-01,0.04284995485224883,0.040497528690737125,0.5881065403779259,7,True,0.0023524261615117032,1.1320825564249293,-0.09475998597332402,0.0,0.0,0.0,0.20766912744402857,0.0,0.4,0.0,0.0,0.1862821626407294,0.10604870991524208,0.0,0.1
2010-10-01,0.03131398270955334,0.030565357006565545,0.1871564257469482,4,True,0.0007486257029877929,1.1797084211590054,-0.05667721699571859,0.0,0.0,0.0,0.24805670801562438,0.0,0.4,0.0,0.14676884517535238,0.0,0.10517444680902323,0.0,0.1
2010-11-01,0.017208205735817043,0.01701035793560838,0.049461950052165936,3,True,0.00019784780020866375,1.2164090787768655,-0.02733050228111633,0.0,0.0,0.0,0.19859475796345846,0.0,0.4,0.0,0.1694210381681547,0.0,0.13198420386838686,0.0,0.1
2010-12-01,0.031338300593956786,0.031177411317549378,0.040222319101852394,3,True,0.00016088927640740957,1.2371422215175167,-0.02219683500748737,0.0,0.0,0.0,0.15837243886160604,0.0,0.4,0.0,0.2038318381686066,0.0,0.13779572296978734,0.0,0.1
2011-01-01,-0.017583976574726237,-0.017583976574726237,0.0,0,False,0.0,1.2483207322822851,-0.015146215184946965,0.0,0.0,0.0,0.15837243886160604,0.0,0.4,0.0,0.2038318381686066,0.0,0.13779572296978734,0.0,0.1
2011-02-01,0.007865897329127135,0.006265897329127136,0.4,3,True,0.0016,1.224408097304459,-0.034011918888958825,0.0,0.0,0.0,0.15837243886160604,0.0,0.0,0.1,0.2038318381686066,0.0,0.13779572296978734,0.0,0.4
2011-03-01,0.003414926677401792,0.0018149266774017921,0.4,3,True,0.0016,1.2320647030217091,-0.02797129413246391,0.0,0.0,0.0,0.15837243886160604,0.0,0.4,0.0,0.2038318381686066,0.0,0.13779572296978734,0.0,0.1
2011-04-01,0.040376633096329606,0.03866545067651633,0.42779560495331803,5,True,0.0017111824198132721,1.2341566265373696,-0.026320885917120784,0.0,0.4,0.0,0.1756253919931176,0.0,0.0,0.0,0.1760362332152886,0.0,0.1483383747915938,0.0,0.1
2011-05-01,-0.01658702482951931,-0.018891169762380464,0.5760362332152886,7,True,0.0023041449328611544,1.292685387622899,0.0,0.0,0.1,0.13101497528766243,0.20859563538324288,0.0,0.4,0.0,0.0,0.0,0.1603893893290947,0.0,0.0
2011-06-01,-0.013987843134265003,-0.014387843134265003,0.1,2,True,0.0004,1.2678071277600194,-0.01924540967282684,0.0,0.0,0.13101497528766243,0.20859563538324288,0.0,0.4,0.0,0.0,0.0,0.1603893893290947,0.0,0.1
2011-07-01,0.017503511122110498,0.016669128580577525,0.20859563538324288,4,True,0.0008343825415329714,1.2490302012448709,-0.03377092894838474,0.0,0.0,0.1350282677231904,0.0,0.0,0.4,0.0,0.20428652605693054,0.0,0.1606852062198791,0.0,0.1
2011-08-01,0.0540277249233997,0.053200872673648106,0.20671306243789894,4,True,0.0008268522497515958,1.2698417748460886,-0.022622315042608143,0.0,0.0,0.0,0.20671306243789894,0.0,0.4,0.0,0.16248072816855785,0.0,0.13080620939354323,0.0,0.1
2011-09-01,-0.09405779607082623,-0.09405779607082623,0.0,0,False,0.0,1.3384484369537148,-0.0071445789067329235,0.0,0.0,0.0,0.20671306243789894,0.0,0.4,0.0,0.16248072816855785,0.0,0.13080620939354323,0.0,0.1
2011-10-01,0.027717721275325444,0.02654457352507704,0.29328693756210106,4,True,0.0011731477502484042,1.2153078213670274,-0.10137022173276378,0.0,0.0,0.0,0.24678575964949073,0.0,0.4,0.0,0.0,0.25321424035050927,0.0,0.0,0.1
2011-11-01,0.004921310579603578,0.004403612841024325,0.1294244346448132,3,True,0.0005176977385792529,1.246882288551666,-0.07802325074633343,0.0,0.0,0.0,0.18531349542625822,0.0,0.4,0.0,0.0,0.18526206992892857,0.1294244346448132,0.0,0.1
2011-12-01,0.0033495390311269312,0.0017495390311269312,0.4,3,True,0.0016,1.2510137538161556,-0.07496833934917724,0.0,0.0,0.0,0.18531349542625822,0.0,0.0,0.1,0.0,0.18526206992892857,0.1294244346448132,0.0,0.4
2012-01-01,0.051678154450448904,0.051678154450448904,0.0,0,False,0.0,1.242873881771739,-0.08098716954330032,0.0,0.0,0.0,0.18531349542625822,0.0,0.0,0.1,0.0,0.18526206992892857,0.1294244346448132,0.0,0.4
2012-02-01,-0.009882892642735865,-0.011482892642735866,0.4,3,True,0.0016,1.3050119449000541,-0.03504069169693602,0.0,0.0,0.0,0.18531349542625822,0.0,0.4,0.0,0.0,0.18526206992892857,0.1294244346448132,0.0,0.1
2012-03-01,0.025449423758918593,0.023623449981375208,0.4564934443858466,6,True,0.0018259737775433863,1.2897552844790774,-0.04632185777696607,0.0,0.0,0.0,0.13383901399343007,0.0,0.0,0.1,0.0,0.18024310697591014,0.18591787903065973,0.0,0.4
2012-04-01,0.0030776690155147994,0.0026776690155147992,0.1,2,True,0.0004,1.3118855195893766,-0.02995819425030466,0.0,0.0,0.0,0.13383901399343007,0.0,0.1,0.0,0.0,0.18024310697591014,0.18591787903065973,0.0,0.4
2012-05-01,-0.04087103755329199,-0.041271037553291985,0.1,2,True,0.0004,1.3148705410974066,-0.027750992775318117,0.0,0.0,0.0,0.13383901399343007,0.0,0.0,0.1,0.0,0.18024310697591014,0.18591787903065973,0.0,0.4
2012-06-01,0.040842769522003955,0.040720358406267226,0.03060277893418241,3,True,0.00012241111573672964,1.2609760414529603,-0.06760196831732945,0.0,0.0,0.0,0.1644417929276125,0.0,0.0,0.1,0.0,0.1732623040766836,0.16229590299570387,0.0,0.4
2012-07-01,0.01176492682172198,0.01078641345043493,0.24462834282176252,4,True,0.00097851337128705,1.3047285857120092,-0.035250214749323217,0.0,0.0,0.0,0.0,0.24462834282176255,0.0,0.1,0.0,0.14452448938083756,0.11084716779739985,0.0,0.4
2012-08-01,0.02475612512962327,0.02377761175833622,0.24462834282176257,4,True,0.0009785133712870502,1.3174964568394678,-0.02580932331549135,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1651826294332145,0.18452180354330178,0.15029556702348373,0.0,0.4
2012-09-01,0.004454552875852502,0.004454552875852502,0.0,0,False,0.0,1.349695333201391,-0.0020006481659954334,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1651826294332145,0.18452180354330178,0.15029556702348373,0.0,0.4
2012-10-01,-0.01682641236059186,-0.017758907353660695,0.23312374826720883,4,True,0.0009324949930688354,1.3544434318594472,-0.014298006015671771,0.0,0.0,0.0,0.0,0.23312374826720877,0.0,0.1,0.12378413179801624,0.0,0.14309211993477491,0.0,0.4
2012-11-01,-0.0035448196051557556,-0.0035448196051557556,0.0,0,False,0.0,1.331653008155885,-0.03088383423110963,0.0,0.0,0.0,0.0,0.23312374826720877,0.0,0.1,0.12378413179801624,0.0,0.14309211993477491,0.0,0.4
2012-12-01,0.03206550023684499,0.03206550023684499,0.0,0,False,0.0,1.3267523164836719,-0.034450333532281,0.0,0.0,0.0,0.0,0.23312374826720877,0.0,0.1,0.12378413179801624,0.0,0.14309211993477491,0.0,0.4
2013-01-01,0.018477446720645198,0.017544951727576363,0.23312374826720883,4,True,0.0009324949930688354,1.3216102084532177,-0.03819252461954048,0.0,0.0,0.14950469386375806,0.0,0.0,0.0,0.1,0.15509543387898686,0.0,0.19539987225725514,0.0,0.4
2013-02-01,-0.0006719279105107566,-0.0006719279105107566,0.0,0,False,0.0,1.3447750242520582,-0.021334230957287148,0.0,0.0,0.14950469386375806,0.0,0.0,0.0,0.1,0.15509543387898686,0.0,0.19539987225725514,0.0,0.4
2013-03-01,0.018908722931085167,0.017813278436270893,0.27386112370356824,4,True,0.001095444494814273,1.3423992958175668,-0.023063177475067254,0.0,0.0,0.0,0.0,0.2738611237035682,0.0,0.1,0.10080205626898049,0.0,0.1253368200274513,0.0,0.4
2013-04-01,0.020727674905484304,0.020727674905484304,0.0,0,False,0.0,1.3677823521650647,-0.00459054977676876,0.0,0.0,0.0,0.0,0.2738611237035682,0.0,0.1,0.10080205626898049,0.0,0.1253368200274513,0.0,0.4
2013-05-01,0.015891619514262153,0.01479617501944788,0.2738611237035682,4,True,0.0010954444948142728,1.3946039135645765,-0.007946673769512524,0.0,0.0,0.14374733824855207,0.0,0.0,0.0,0.1,0.1750781026751565,0.0,0.1811745590762914,0.0,0.4
2013-06-01,-0.023047563258089064,-0.023047563258089064,0.0,0,False,0.0,1.409750385047351,-0.036321466158642846,0.0,0.0,0.14374733824855207,0.0,0.0,0.0,0.1,0.1750781026751565,0.0,0.1811745590762914,0.0,0.4
2013-07-01,0.04457098307175963,0.044412413225128865,0.039642461657689906,3,True,0.00015856984663075965,1.377040682109742,-0.05868119657875015,0.0,0.0,0.16072119942805302,0.0,0.0,0.0,0.1,0.19774670315334547,0.0,0.1415320974186015,0.0,0.4
2013-08-01,-0.031647718006077574,-0.031647718006077574,0.0,0,False,0.0,1.43841673904118,-0.01672569212633246,0.0,0.0,0.16072119942805302,0.0,0.0,0.0,0.1,0.19774670315334547,0.0,0.1415320974186015,0.0,0.4
2013-09-01,0.03463241486971273,0.033839509250348405,0.19822640484108245,4,True,0.0007929056193643298,1.3883724391564372,-0.050935023119653144,0.0,0.0,0.13150337405156817,0.0,0.19822640484108248,0.0,0.1,0.17027022110734938,0.0,0.0,0.0,0.4
2013-10-01,0.037530200969778105,0.03673729535041378,0.19822640484108245,4,True,0.0007929056193643298,1.4341780858731115,-0.01962315476496057,0.0,0.0,0.15592801999287434,0.0,0.0,0.0,0.1,0.22580925752581366,0.0,0.11826272248131199,0.0,0.4
2013-11-01,0.011912853063925198,0.011912853063925198,0.0,0,False,0.0,1.4880030776623812,-0.007010045786560837,0.0,0.0,0.15592801999287434,0.0,0.0,0.0,0.1,0.22580925752581366,0.0,0.11826272248131199,0.0,0.4
2013-12-01,0.01858610097649517,0.017642190913179128,0.23597751582901058,4,True,0.0009439100633160424,1.5116823347109998,0.0,0.0,0.0,0.12395068870182373,0.0,0.23597751582901064,0.0,0.1,0.1400717954691657,0.0,0.0,0.0,0.4
2014-01-01,-0.031910138123891145,-0.0320174553583,0.026829308602213692,3,True,0.00010731723440885477,1.5072188697517976,-0.02393528599863204,0.0,0.0,0.11533775697346711,0.0,0.2628068244312243,0.0,0.1,0.12185541859530857,0.0,0.0,0.0,0.4
2014-02-01,0.047727643903655914,0.047541729064283535,0.046478709843094095,3,True,0.0001859148393723764,1.483417362440902,-0.039348980646733644,0.0,0.0,0.08858939169231131,0.0,0.3092855342743184,0.0,0.1,0.10212507403337029,0.0,0.0,0.0,0.4
2014-03-01,0.018104402226397344,0.018104402226397344,0.0,0,False,0.0,1.5663834517390738,0.0,0.0,0.0,0.08858939169231131,0.0,0.3092855342743184,0.0,0.1,0.10212507403337029,0.0,0.0,0.0,0.4
2014-04-01,-0.0015796462645682277,-0.0015796462645682277,0.0,0,False,0.0,1.594741887790131,0.0,0.0,0.0,0.08858939169231131,0.0,0.3092855342743184,0.0,0.1,0.10212507403337029,0.0,0.0,0.0,0.4
2014-05-01,0.023277971315388002,0.023277971315388002,0.0,0,False,0.0,1.5922227597241332,-0.002265960093959296,0.0,0.0,0.08858939169231131,0.0,0.3092855342743184,0.0,0.1,0.10212507403337029,0.0,0.0,0.0,0.4
2014-06-01,0.024204083028170162,0.022966940891072887,0.3092855342743184,4,True,0.0012371421370972735,1.6313616132188333,0.0,0.0,0.0,0.1657181683101366,0.0,0.0,0.0,0.1,0.16528104920910205,0.0,0.1690007824807613,0.0,0.4
2014-07-01,-0.0135498267442463,-0.0135498267442463,0.0,0,False,0.0,1.6687801496472614,0.0,0.0,0.0,0.1657181683101366,0.0,0.0,0.0,0.1,0.16528104920910205,0.0,0.1690007824807613,0.0,0.4
2014-08-01,0.03615792075274791,0.03549473163745233,0.1657972788238959,4,True,0.0006631891152955836,1.6450767467355527,-0.02799636490795776,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.18512471910082123,0.14595360893217674,0.16892167196700206,0.0,0.4
2014-09-01,-0.02384048281492994,-0.02384048281492994,0.0,0,False,0.0,1.7087886145350195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.18512471910082123,0.14595360893217674,0.16892167196700206,0.0,0.4
2014-10-01,0.04503007972244938,0.04503007972244938,0.0,0,False,0.0,1.6680502689358494,-0.02490798432679653,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.18512471910082123,0.14595360893217674,0.16892167196700206,0.0,0.4
2014-11-01,0.023639953802652502,0.023491430536505452,0.037130816536762895,3,True,0.00014852326614705157,1.7373012140145792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1583497808383489,0.18308442546893963,0.15856579369271148,0.0,0.4
2014-12-01,0.01101143891138073,0.01101143891138073,0.0,0,False,0.0,1.7781068049955702,-0.007761789797809504,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1583497808383489,0.18308442546893963,0.15856579369271148,0.0,0.4
2015-01-01,0.009196778359464941,0.009196778359464941,0.0,0,False,0.0,1.737155587310424,-0.042817013847431196,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1583497808383489,0.18308442546893963,0.15856579369271148,0.0,0.4
2015-02-01,0.025546554135602334,0.025546554135602334,0.0,0,False,0.0,1.742860391983815,-0.039673632786700885,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1583497808383489,0.18308442546893963,0.15856579369271148,0.0,0.4
2015-03-01,-0.015838223245056578,-0.015941616625890723,0.025848345208536183,3,True,0.00010339338083414473,1.7825536223085023,-0.01780242849748115,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17943561032903377,0.15723608026040345,0.1633283094105628,0.0,0.4
2015-04-01,0.0058313635538527996,0.0058313635538527996,0.0,0,False,0.0,1.7541397548983535,-0.03345863721848463,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17943561032903377,0.15723608026040345,0.1633283094105628,0.0,0.4
2015-05-01,0.0019222159785112162,0.001757917938978314,0.04107450988322553,3,True,0.00016429803953290213,1.7640788992016134,-0.02798211001879658,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.22051012021225933,0.15103380305509567,0.12845607673264509,0.0,0.4
2015-06-01,-0.03149911794599411,-0.03149911794599411,0.0,0,False,0.0,1.7674698398490134,-0.02611368169927586,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.22051012021225933,0.15103380305509567,0.12845607673264509,0.0,0.4
2015-07-01,0.02658319539903213,0.02658319539903213,0.0,0,False,0.0,1.7117960988976229,-0.0567902417054198,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.22051012021225933,0.15103380305509567,0.12845607673264509,0.0,0.4
2015-08-01,-0.07413189424171432,-0.07427942526655841,0.036882756211024215,3,True,0.00014753102484409687,1.758729809428916,-0.03092949006882173,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.206567161870745,0.12809400518558572,0.16533883294366924,0.0,0.4
2015-09-01,0.016755148946574306,0.015267524967316648,0.3719059948144143,3,True,0.0014876239792576572,1.6256895869170527,-0.10423543824786174,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.4
2015-10-01,0.0781426701930798,0.07693875420301204,0.3009789975169407,3,True,0.0012039159900677629,1.6509382713263974,-0.09032326405005242,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14273587740384072,0.1990210024830593,0.15824312011309996,0.0,0.4
2015-11-01,0.0029050092187511024,0.0029050092187511024,0.0,0,False,0.0,1.763870358402941,-0.028097017230255372,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14273587740384072,0.1990210024830593,0.15824312011309996,0.0,0.4
2015-12-01,-0.029644964558162963,-0.029644964558162963,0.0,0,False,0.0,1.768994418054784,-0.02527363010557715,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14273587740384072,0.1990210024830593,0.15824312011309996,0.0,0.4
2016-01-01,-0.011982913333498879,-0.01398291333349888,0.5,4,True,0.002,1.7322297018138562,-0.045531205842375466,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4
2016-02-01,0.010044876457329278,0.010044876457329278,0.0,0,False,0.0,1.7080495983364616,-0.0588545856369308,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4
2016-03-01,0.0037672126107551364,-0.0002327873892448637,1.0,6,True,0.004,1.7183059185526037,-0.05320329263638646,0.5,0.0,0.0,0.21828358047641963,0.0,0.0,0.0,0.0,0.2817164195235804,0.0,0.0,0.0
2016-04-01,-0.02414891968891954,-0.027288800549550612,0.784970215157768,7,True,0.003139880860631072,1.719363541260455,-0.052620536279316954,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14845282123165549,0.21502978484223198,0.13651739392611256,0.0,0.4
2016-05-01,0.014923699360146021,0.014329888075219399,0.14845282123165546,4,True,0.0005938112849266219,1.6700223279154014,-0.0798078361821033,0.0,0.0,0.0,0.12936404633422915,0.0,0.0,0.1,0.0,0.21634621356241246,0.15428974010335839,0.0,0.4
2016-06-01,0.03860203674384226,0.03860203674384226,0.0,0,False,0.0,1.6939387614516546,-0.06662974008203337,0.0,0.0,0.0,0.12936404633422915,0.0,0.0,0.1,0.0,0.21634621356241246,0.15428974010335839,0.0,0.4
2016-07-01,0.03840882959304058,0.03840882959304058,0.0,0,False,0.0,1.7593282477630299,-0.030599747013070444,0.0,0.0,0.0,0.12936404633422915,0.0,0.0,0.1,0.0,0.21634621356241246,0.15428974010335839,0.0,0.4
2016-08-01,-0.0061556663727416585,-0.006301105441692606,0.0363597672377369,3,True,0.0001454390689509476,1.826636283705582,-0.001212504180052143,0.0,0.0,0.0,0.13401103602004089,0.0,0.0,0.1,0.0,0.17998644632467553,0.18600251765528353,0.0,0.4
